time,std.indexOfSentinel,vector.indexOfSentinel,glibc strlen,vector.indexOfScalar,memchr
145752064,45184792,2902500,3165000,2880166,3371750
146800640,45547708,2914000,3158375,2901209,3392416
147849216,45914167,2939917,3196166,2928417,3416458
148897792,46246000,2957292,3196833,2949125,3460375
149946368,46505166,2978750,3236792,2974375,3469458
150994944,46885709,2994833,3238000,2994125,3511333
152043520,47194416,3020750,3264542,3011458,3556917
153092096,47552125,3040625,3284292,3028583,3541750
154140672,47860417,3061375,3309375,3052292,3565791
155189248,48148458,3085750,3330458,3073875,3588917
156237824,48556125,3112542,3358083,3121792,3611875
157286400,48825583,3145666,3373834,3107625,3644333
158334976,49131875,3152458,3400459,3128750,3668791
159383552,49461917,3153917,3419750,3152041,3685792
160432128,49799625,3187583,3454042,3185834,3711709
161480704,50145334,3214958,3464708,3187959,3740166
162529280,50413792,3230708,3489584,3215916,3761500
163577856,50747125,3256708,3510625,3231583,3789500
164626432,51121291,3271959,3557166,3259542,3812041
165675008,51457833,3296750,3553791,3273667,3836250
166723584,52699125,3546417,3942458,3627375,4152334
167772160,52180208,3342291,3337042,3317541,3889084
168820736,52464542,3357667,3359750,3338375,3905000
169869312,52772958,3375542,3357458,3370458,3939667
170917888,53028000,3403041,3391208,3378125,3961167
171966464,53338125,3420500,3404166,3399083,3977042
173015040,53766584,3437041,3418167,3428000,4004417
174063616,54055708,3458333,3639667,3647000,4264208
175112192,54540000,3486250,3462291,3463750,4050375
176160768,54645250,3503167,3483625,3483209,4074541
177209344,55035708,3528291,3506042,3504667,4098833
178257920,55318584,3551333,3530917,3528084,4146167
179306496,55620791,3568000,3545000,3545792,4165041
180355072,55946708,3568333,3585084,3561666,4170500
181403648,56346375,3612167,3589750,3625625,4201500
182452224,56602750,3638250,3604750,3609125,4226292
183500800,56913208,3658416,3623334,3624791,4248917
184549376,57289125,3673375,3644625,3657333,4266875
185597952,57702916,3703583,3677584,3674208,4292833
186646528,57913500,3696875,3686792,3685292,4324750
187695104,58235292,3735625,3707667,3717667,4338583
188743680,58522375,3755542,3731584,3765125,4373042
189792256,58911042,3797083,3752333,3761167,4390125
190840832,59193375,3798250,3776667,3771917,4422250
191889408,59553542,3796167,3791125,3793209,4439333
192937984,59848000,3871833,4167625,3812458,4465292
193986560,60275500,3860792,4189875,3834833,4486250
195035136,60601625,3884334,4204125,3891958,4513250
196083712,60839750,3906750,4227167,3886208,4543167
197132288,61142584,3926042,4257458,3897709,4566708
198180864,61633875,3944583,4281833,3917917,4618250
199229440,61813333,3963875,4300875,3946708,4608792
200278016,62132583,3983792,4320459,3987875,4635500
201326592,62467542,4012917,4343666,3990000,4661250
202375168,62832666,4032459,4366167,4010875,4684917
203423744,63111708,4054959,4388125,4032417,4706583
204472320,63451375,4069500,4411334,4051000,4763541
205520896,63809542,4089958,4437250,4064750,4750208
206569472,64147417,4110750,4460917,4084625,4784334
207618048,64429333,4129208,4499583,4106083,4810792
208666624,64758458,4156291,4497125,4194833,4829500
209715200,65101417,4173417,4529875,4154042,4852125
210763776,65466750,4167583,4569083,4161584,4882541
211812352,65697250,4223208,4566583,4188250,4905667
212860928,66071959,4253125,4588708,4216792,4925708
213909504,66462291,4263959,4642208,4240292,4960166
214958080,66760834,4277583,4634667,4258541,4973625
216006656,67033792,4295500,4667042,4299167,5003417
217055232,67343834,4317750,4687042,4294333,5021334
218103808,67703208,4345833,4704959,4315541,5047459
219152384,68005958,4361709,4730208,4350208,5080625
220200960,68350417,4383458,4794250,4363750,5099125
221249536,68624375,4410167,4774666,4389375,5118417
222298112,68990208,4427334,4822166,4397250,5145417
223346688,69377750,4446500,4823208,4414792,5208708
224395264,69628500,4468000,4856167,4437417,5197541
225443840,69978875,4504916,4868583,4503250,5221833
226492416,70402500,4506833,4886542,4482833,5242333
227540992,70652750,4529291,4926292,4509291,5301250
228589568,70915791,4550583,4937834,4527292,5291500
229638144,71263834,4570834,4959458,4543375,5320541
230686720,71612292,4596083,5005792,4561125,5341166
231735296,71896375,4614667,5000333,4583167,5370166
232783872,72234000,4637083,5055375,4601625,5393458
233832448,72539042,4661084,5047291,4630334,5410500
234881024,72977500,4675125,5080000,4665375,5441250
235929600,73262333,4699500,5096791,4661625,5463375
236978176,73539542,4726375,5110084,4694416,5481750
238026752,73839000,4736541,5163209,4708167,5511042
239075328,74373667,4771458,5158792,4739208,5529750
240123904,74520333,4781542,5179625,4790750,5561083
241172480,74791167,4798625,5206542,4769625,5586333
242221056,75132416,4818542,5261875,4789875,5642416
243269632,75635334,4852250,5248750,4818667,5625875
244318208,75795375,4862292,5275166,4832917,5690000
245366784,76125917,4885125,5301542,4851375,5723958
246415360,76454250,4910916,5317792,4880958,5709584
247463936,76924667,4950667,5339458,4906250,5725250
248512512,77086875,4911916,5366167,4906083,5778000
249561088,77420708,4969375,5407041,4935625,5781375
250609664,77758417,4983250,5409125,4957375,5807709
251658240,78127042,5012083,5424708,5009041,5832958
252706816,78378583,5035792,5445959,5043500,5855000
253755392,78710125,5056459,5475000,5045542,5876208
254803968,79042334,5075333,5522583,5035875,5897000
255852544,79432250,5089625,5521292,5081291,5928084
256901120,79733916,5129750,5548709,5086500,5949416
257949696,79982708,5131333,5586708,5102583,5975625
258998272,80411834,5158334,5587625,5135000,5998166
260046848,80695667,5181333,5627375,5157250,6064833
261095424,80955375,5192958,5639291,5164709,6051458
262144000,81367542,5227708,5668667,5187583,6065084
263192576,81637875,5243125,5676041,5212875,6098542
264241152,82089708,5265792,5700791,5226125,6118875
265289728,82308542,5350083,5748208,5259125,6165375
266338304,82657000,5266041,5763959,5259000,6166416
267386880,82993667,5341000,5765834,5295708,6195792
268435456,83335500,5342041,5795084,5314083,6209166
269484032,83616125,5363375,5816333,5336959,6242416
270532608,83956459,5391334,5851666,5357250,6286792
271581184,84288959,5411166,5858792,5378500,6280584
272629760,84723375,5430417,5397791,5390750,6353791
273678336,84916250,5451542,5875417,5416166,6337542
274726912,85944292,5516167,5902458,5452208,6370417
275775488,85540375,5484750,5918833,5456208,6381209
276824064,85923584,5540084,5948333,5477833,6408292
277872640,86226792,5528541,6000792,5501333,6445250
278921216,86530875,5555458,5987084,5520666,6455667
279969792,86887417,5576042,6024041,5550125,6493333
281018368,87199750,5589958,6034125,5580958,6519083
282066944,87469000,5625334,6061834,5587958,6543791
283115520,87803416,5673834,6120416,5713459,6569708
284164096,88207416,5649834,6129250,5646459,6587458
285212672,89572416,5675042,5643458,5640291,6608875
286261248,88824250,5696083,6156709,5662166,6625167
287309824,89097375,5718583,6189167,5695708,6656458
288358400,89495708,5732375,6202500,5718167,6698583
289406976,90104167,5757208,6212875,5724958,6697791
290455552,90137208,5802375,6244250,5741458,6727917
291504128,90452958,5796292,6269875,5813208,6747875
292552704,90827541,5824292,6288667,5785667,6821125
293601280,91083917,5845500,6302000,5810875,6802750
294649856,91501542,5879042,6348625,5825792,6826208
295698432,91798417,5895083,6383917,5858917,6863750
296747008,92273458,5925709,6373875,5893083,6876583
297795584,92356250,5922166,6402167,5911083,6891833
298844160,92703083,5977583,6425833,5908542,6958708
299892736,93016333,5972125,6445583,5928417,6963166
300941312,93457833,6015917,6470791,5959542,6970542
301989888,93741167,5983833,6490958,5978792,6994500
303038464,94102375,6054916,6511250,6024042,7019042
304087040,94402750,6053041,6565334,6041416,7045750
305135616,94719958,6073667,6555625,6041792,7094000
306184192,95095042,6075791,6610625,6048584,7094458
307232768,95341708,6116250,6603750,6074541,7118375
308281344,95688125,6130792,6626625,6096916,7142042
309329920,96084917,6200875,6649666,6121333,7157834
310378496,96307000,6189125,6682041,6144375,7208042
311427072,96558875,6200792,6712834,6157250,7212334
312475648,96997500,6218334,6718000,6224250,7230291
313524224,97283416,6246542,6737333,6204500,7280208
314572800,97594250,6265750,6769750,6218959,7288000
315621376,97923541,6301209,6783500,6245875,7334125
316669952,98270875,6307916,6815125,6260875,7331792
317718528,99291500,6340125,6890750,6304667,7358416
318767104,98888292,6376083,6880584,6312625,7375917
319815680,99269958,6408875,6472333,6691750,7508375
320864256,99760584,6393125,6342750,6343083,7429375
321912832,99911084,6413875,6360458,6373584,7456958
322961408,100232167,6429500,6974958,6395417,7484583
324009984,100570958,6452625,6999458,6410375,7508250
325058560,100863042,6445583,7020958,6429750,7528708
326107136,101198375,6501292,7041458,6455792,7546083
327155712,101515167,6519917,7059208,6497083,7576459
328204288,103337208,6542833,6482167,6498459,7596459
329252864,102275500,6563417,7134083,6520000,7625084
330301440,102520167,6583250,7124500,6539542,7662958
331350016,102817833,6603208,7153000,6554958,7673125
332398592,103179542,6624459,7178666,6611959,7699708
333447168,103526833,6642417,7200583,6605917,7721333
334495744,103861250,6663167,6625916,6618834,7737459
335544320,104234875,6687333,6625416,6645292,7804500
336592896,104448917,6720875,6706292,6680875,7794250
337641472,104857334,6741042,6695125,6690041,7820750
338690048,105274875,6756375,6699333,6711459,7873834
339738624,105441625,6768834,6719750,6746833,7866416
340787200,105803625,6800250,6737250,6739292,7889208
341835776,106124792,6810375,6751000,6765458,7950541
342884352,106462125,6874917,6782500,6783917,7943750
343932928,106826250,6852459,6798667,6822292,7980208
344981504,107178541,6878458,6824333,6879584,8007708
346030080,107413375,6891333,6833875,6870166,8011584
347078656,107738291,6908250,6900166,6874334,8034916
348127232,108060750,6977125,6929416,6885209,8059625
349175808,108365291,6963500,6894625,6912250,8086958
350224384,108716459,6970375,6923875,6944000,8130208
351272960,109023250,7012834,6949208,6961875,8126000
352321536,109407833,7027542,6964958,6995458,8153666
353370112,109686625,7041625,6988916,6990167,8203583
354418688,109988958,7060417,7007167,7041625,8205042
355467264,110325667,7100333,7717792,7031250,8242833
356515840,110707417,7112208,7713542,7053959,8255709
357564416,111138208,7119042,7086458,7079333,8284166
358612992,111341916,7137375,7710875,7090583,8349708
359661568,111711833,7177709,7734333,7123375,8348125
360710144,112033916,7346208,7802834,7140458,8354458
361758720,112310791,7211125,7775334,7163041,8383709
362807296,112605583,7225625,7819875,7181917,8404541
363855872,112944833,7241667,7824458,7205250,8431291
364904448,113272500,7262458,7844875,7220042,8491708
365953024,113627834,7282791,7885250,7262250,8488458
367001600,114972625,7397583,7272375,7269500,8503375
368050176,114245625,7327875,7913750,7277458,8525042
369098752,114564667,7340250,7938917,7333750,8574250
370147328,115221958,7387958,7974958,7330750,8564542
371195904,115239125,7393000,7977667,7350208,8597541
372244480,115556792,7402250,8005083,7368334,8624208
373293056,115882625,7466708,8030917,7386958,8675125
374341632,116273125,7453375,8068375,7425125,8678959
375390208,116552208,7475250,8066083,7432750,8707167
376438784,116882583,7493500,8083500,7456416,8723834
377487360,117200417,7512250,8147583,7491125,8743375
378535936,117522417,7527083,8153167,7504167,8785791
379584512,117826125,7545792,8160083,7534292,8792709
380633088,118160250,7575583,8187958,7534333,8859917
381681664,118558709,7632541,8239000,7561000,8841250
382730240,118806917,7622084,8220291,7574584,8883917
383778816,119151625,7641750,8252084,7593375,8902416
384827392,119416250,7657125,8285000,7609875,8917166
385875968,119811792,7722917,8291416,7638209,8939375
386924544,120129750,7693334,8319166,7684125,8995584
387973120,120391083,7838500,8351917,7673167,8992792
389021696,120783458,7752958,8363333,7702625,9010917
390070272,121070583,7759959,8385875,7747209,9036792
391118848,121441875,7785208,8431458,7750125,9063834
392167424,121749791,7801458,8433625,7765833,9083167
393216000,122093166,7851417,8479709,7779500,9135625
394264576,122396250,7841583,8479417,7834875,9132250
395313152,122829500,7870375,8499792,7859208,9159250
396361728,123075667,7920500,8536709,7870417,9207542
397410304,123366958,7910084,8546291,7865000,9208375
398458880,123689584,7969000,8570916,7893458,9229375
399507456,126963417,8063791,8677208,8008708,9394750
400556032,124667167,8001750,7935500,7930458,9313875
401604608,124795000,7994292,7938083,7954125,9299750
402653184,124981166,8026959,8693333,8011500,9331583
403701760,125305250,8053375,8744167,7993000,9367958
404750336,126217917,8065375,8003750,8017250,9406250
405798912,125969750,8087709,8040500,8034459,9404416
406847488,126269791,8107542,8780792,8050750,9446459
407896064,126580375,8147125,8859834,8084833,9445625
408944640,126971000,8152916,8828833,8099792,9503333
409993216,127265041,8196625,8852334,8124125,9502250
411041792,127549666,8135875,8902959,8126125,9539000
412090368,127909792,8234500,8898250,8163625,9540542
413138944,128253208,8270958,8921542,8189625,9604792
414187520,129224291,8245542,8944000,8221541,9647584
415236096,128908042,8273416,8959792,8229708,9661875
416284672,129233542,8295375,9004792,8267625,9644833
417333248,129517000,8313958,9008875,8258833,9724375
418381824,129823583,8336084,9031834,8286000,9690750
419430400,130241583,8352708,9055750,8340125,9719250
420478976,130515500,8369625,9077167,8327583,9736417
421527552,130922750,8398417,9114459,8358417,9765375
422576128,131128625,8376750,9125125,8366041,9806000
423624704,136699125,8432125,8395375,8390666,9815500
424673280,131831750,8453084,8407125,8416167,9862833
425721856,132134666,8469875,8448167,8448333,9868292
426770432,132468958,8489958,8444917,8484791,9886833
427819008,132841333,8515084,8474000,8486167,9913916
428867584,133132834,8558166,9258250,8504334,9931208
429916160,133424208,8555458,9244750,8515000,10007125
430964736,133765208,8621333,9272750,8533666,9985333
432013312,134107792,8613958,9331541,8561250,10004208
433061888,135263583,9268834,8618875,8627375,10199209
434110464,134781041,8599375,8579041,8583708,10057542
435159040,135097459,8690750,8636750,8702125,10281458
436207616,135789000,8682584,8648792,8671666,10110125
437256192,135712417,8678958,8655333,8654625,10135542
438304768,136030333,8714916,8675917,8728083,10151667
439353344,136416917,8742333,8692084,8700334,10174416
440401920,136795542,8785041,8715875,8717250,10203792
441450496,137031875,8807375,8758708,8764458,10225875
442499072,137334958,8807167,8744750,8758959,10252458
443547648,137588125,8881125,8814166,8783959,10279916
444596224,138011458,8849041,8793042,8811208,10308542
445644800,138333167,8873416,8852458,8821209,10323292
446693376,138678334,8891917,8831125,8843292,10345750
447741952,138965750,8912083,8894750,8873250,10372333
448790528,139281625,8928542,8881250,8890709,10417042
449839104,139627208,8948833,8912500,8907292,10431625
450887680,140018000,8959375,8919833,8913250,10444125
451936256,140297667,9031208,8963042,8963750,10471667
452984832,140560000,9016458,8962083,8973416,10530625
454033408,140940583,9036625,8991167,8977792,10515583
455081984,141237750,9056833,8999917,9007958,10543500
456130560,141642125,9072417,9022292,9071417,10569458
457179136,141980083,9101125,9052209,9049792,10586333
458227712,142190333,9123417,9065125,9103666,10613000
459276288,142597000,9152875,9087375,9094750,10641542
460324864,142858625,9163958,9149625,9113625,10662125
461373440,143197917,9193166,9130417,9126167,10711708
462422016,143533500,9202334,9205125,9169583,10768416
463470592,143909375,9226917,9181791,9172000,10785250
464519168,144299292,9302250,9193959,9200041,10762667
465567744,144540250,9262083,10028083,9227459,10783708
466616320,144813167,9288875,10034917,9258792,10809333
467664896,145144500,9298791,10055375,9264250,10884334
468713472,145529666,9286125,10082417,9265792,10855750
469762048,145878833,9348000,10099166,9291417,10893958
470810624,146129458,9416292,10129083,9316917,10902042
471859200,146674041,9436958,9328458,9341833,10925333
472907776,146761667,9423542,10258167,9360166,10948750
473956352,147153500,9445208,10234000,9414625,10977625
475004928,147475750,9501875,10258709,9397041,11046292
476053504,147736875,9486375,10330583,9425583,11066958
477102080,148067833,9506916,10306292,9481041,11064917
478150656,148430167,9527334,10316875,9469250,11109042
479199232,148825958,9551208,10347292,9499000,11095708
480247808,149102875,9568083,10368791,9512625,11124625
481296384,149397083,9607208,10393875,9523459,11142416
482344960,149679250,9645083,10423917,9558666,11168083
483393536,150032542,9638833,10449333,9568250,11192708
484442112,150403708,9649625,10483375,9595583,11213667
485490688,150736417,9625250,10494208,9598125,11245667
486539264,151049833,9695666,10505292,9674250,11261541
487587840,151315333,9716167,10524000,9680292,11307500
488636416,151613334,9766125,10565375,9695125,11348917
489684992,152046333,9757916,10617000,9730584,11343000
490733568,152311667,9785833,10661166,9932417,11902834
491782144,152818042,9867417,10730166,10557625,11870250
492830720,153285875,9833916,9755709,9756625,11434292
493879296,153339000,9838792,10664625,9831042,11436000
494927872,153611125,9861291,10682458,9801000,11461250
495976448,153954959,9900834,10710666,9871792,11503833
497025024,154302958,9912750,10732958,9886500,11508250
498073600,154619750,9925625,10764708,9893000,11536708
499122176,154875625,9949458,10772167,9916667,11553125
500170752,155180042,9983750,10820125,9935917,11584333
501219328,155570833,10006500,10825125,9938500,11636250
502267904,155900125,10007167,10858125,9945416,11635584
503316480,156169292,10054375,10881000,9968458,11653792
504365056,156510250,10072709,10912000,9981167,11677708
505413632,156828250,10109958,10936500,10014792,11697709
506462208,157213542,10091708,10955375,10041750,11785708
507510784,157517333,10112333,10957125,10049375,11754292
508559360,157810042,10133708,10997541,10071500,11780417
509607936,158189209,10092500,11021709,10073875,11796583
510656512,158509166,10173584,11045459,10129916,11840959
511705088,159107458,10188916,10132792,10147458,11926166
512753664,159152834,10214542,11042417,10186458,11879708
513802240,159479000,10254417,11090583,10177084,11906000
514850816,159800000,10265167,11066459,10194541,11930042
515899392,160077584,10274416,11096834,10213958,11953833
516947968,162035541,10428250,10604208,10258250,12019792
517996544,160825625,10323750,11210083,10287666,12022042
519045120,161195459,10352500,11209208,10275458,12054959
520093696,161464250,10362917,11233541,10314834,12041959
521142272,161747042,10383208,11293458,10317792,12105417
522190848,162158167,10434666,11275500,10343708,12085792
523239424,162430875,10428458,11301000,10367708,12111292
524288000,162781834,10447834,11320083,10389750,12167708
525336576,162995208,10466417,11344459,10458459,12163791
526385152,163372417,10498000,11381542,10434000,12197458
527433728,163710792,10524375,11385875,10455708,12217208
528482304,164052833,10528041,11414792,10473167,12235708
529530880,164380583,10551625,11431958,10498292,12273042
530579456,164656917,10675000,11477625,10536084,12287958
531628032,164993041,10586875,11480209,10536916,12313125
532676608,165353167,10610583,11498042,10551333,12336334
533725184,165617708,10628375,11531708,10564917,12357209
534773760,165998750,10655750,11554417,10622042,12381833
535822336,166283333,10676750,11611958,10605708,12441000
